key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
253	A	I	44	36	16	44.4	7	9	3 7 1 2 6 7 1 7 6 5 3 7 1 2 6 7 1 7 6 5 4 1 5 2 5 7 5 1 3 4 2 5 1 5 1 5	['3 7 1', '2 6 7 1 7 6', '3 7 1', '2 6 7 1 7 6 5', '1 3 3 4']	['I6 V6 I', 'V43 vi7 V6 I V6 viio6/V', 'I6 V6 I', 'V43 vi7 V6 I V6 vi7 V', 'I I6 V65/IV IV(94)']	['7 1 7 6', '7 1 7 6 5']	['V6 I V6 viio6/V', 'V6 I V6 vi7 V']	['3 7 1', '2 6 7', '3 7 1', '2 6 7', '1 3 3 4']	['I6 V6 I', 'V43 vi7 V6', 'I6 V6 I', 'V43 vi7 V6', 'I I6 V65/IV IV(94)']	('n05op18-5_02', 129)	('n05op18-5_03', 4)
254	D	V	4	3	1	33.3	1	0	5 2 1	['5 2']	['V7 I(742)']	['5 2']	['V7 I(742)']	[]	[]	('n05op18-5_03', 5)	('n05op18-5_03', 8)
255	D	I	21	18	3	16.7	3	0	1 4 1 b7 6 4 1 5 2 1 3 7 5 1 3 1 5 1	['4 1 b7', '5 2']	['IV I V2/IV', 'V7 I(742)']	['4 1 b7', '5 2']	['IV I V2/IV', 'V7 I(742)']	[]	[]	('n05op18-5_03', 9)	('n05op18-5_03', 29)
256	D	V	7	6	3	50.0	2	1	3 5 6 5 2 1	['3 5 6 5', '5 2']	['I6 V viio65/V V(64)', 'V7 I(742)']	['5 6 5', '5 2']	['V viio65/V V(64)', 'V7 I(742)']	['3 5']	['I6 V']	('n05op18-5_03', 30)	('n05op18-5_03', 36)
257	D	I	29	27	17	63.0	11	6	1 b7 6 b6 1 4 3 1 4 3 4 1 7 1 2 7 5 2 1 2 7 1 7 6 7 6 5	['1 b7 6', '1 4', '1 4 3', '4 1 7 1', '5 2 1 1', '2 7 1 1 7 6 7 6']	['I V2/IV IV6', 'I iv', 'vi6 IV I6', 'iv I V65 I', 'V7 I(742) I I', 'V43 V65 I I V6 vi7 V6 V43/V']	['1 b7 6', '1 4', '1 4', '4 1', '5 2 1', '7 1 1 7', '6 7 6']	['I V2/IV IV6', 'I iv', 'vi6 IV', 'iv I', 'V7 I(742) I', 'V65 I I V6', 'vi7 V6 V43/V']	['4 3', '1 7 1', '2 1 1', '2 7 1', '7 6']	['IV I6', 'I V65 I', 'I(742) I I', 'V43 V65 I', 'V6 vi7']	('n05op18-5_03', 37)	('n05op18-5_03', 65)
258	D	V	3	3	1	33.3	1	0	5 2 1	['5 2']	['V7 I(742)']	['5 2']	['V7 I(742)']	[]	[]	('n05op18-5_03', 66)	('n05op18-5_03', 68)
259	D	I	52	44	18	40.9	6	12	1 4 1 4 #4 5 1 2 7 5 2 1 2 3 4 5 6 7 1 5 2 5 1 b7 6 4 1 b7 6 4 1 5 1 5 1 4 #4 5 1 7 3 1 6 #4	['1 4 #4', '5 1', '5 2 1 1 2 3 4 5 6 7', '5 1 b7', '4 1 b7', '1 4 #4', '5 1']	['I IV I64(#4#2)', 'I64 I', 'V7 I(742) I I V43 I6 V2 V7 vi7 V65', 'V7 I V2/IV', 'IV I V2/IV', 'I ii6 viio7/V', 'V viio43/V']	['5 2 1', '5 1 b7', '4 1 b7', '5 1']	['V7 I(742) I', 'V7 I V2/IV', 'IV I V2/IV', 'V viio43/V']	['1 4 #4', '5 1', '2 1 1 2 3 4 5 6 7', '1 4 #4']	['I IV I64(#4#2)', 'I64 I', 'I(742) I I V43 I6 V2 V7 vi7 V65', 'I ii6 viio7/V']	('n05op18-5_03', 69)	('n05op18-5_03', 120)
260	D	iii	9	7	4	57.1	2	2	#7 1 5 6 5 2 1	['#7', '1 5 6 5 5', '5 2']	['#viio7', 'i V7 VI V(64) V', 'V7 i(42)']	['5 6 5 5', '5 2']	['V7 VI V(64) V', 'V7 i(42)']	['#7', '1 5']	['#viio7', 'i V7']	('n05op18-5_03', 121)	('n05op18-5_03', 129)
261	D	I	27	21	10	47.6	4	6	3 2 1 4 1 4 3 #2 7 1 #1 2 5 1 2 7 1 5 3 7 1	['3 2', '1 4 3', '#2 7 1 #1 2', '5 1 1', '2 7', '3 7']	['V65/IV ii7', 'I #viio2/vi vi64', 'V65/iii V7/iii I #viio7/ii ii(74)', 'V7 I I', 'V43 V65', 'I6 V65']	['3 2', '1 4 3']	['V65/IV ii7', 'I #viio2/vi vi64']	['#2 7 1 #1 2', '5 1 1', '2 7', '3 7']	['V65/iii V7/iii I #viio7/ii ii(74)', 'V7 I I', 'V43 V65', 'I6 V65']	('n05op18-5_03', 130)	('n05op18-5_03', 156)
262	D	V	6	6	4	66.7	2	2	#4 5 2 1 2 1	['#4', '5 2 1 2']	['viio7/V', 'V7 I(742) I I(742)']	['5 2', '1 2']	['V7 I(742)', 'I I(742)']	['#4', '2 1']	['viio7/V', 'I(742) I']	('n05op18-5_03', 157)	('n05op18-5_03', 162)
263	D	I	12	12	4	33.3	3	1	3 b7 6 3 b7 6 1 2 7 5 2 1	['3 b7', '3 b7', '6 1', '5 2']	['I6 V2/IV', 'I6 V2/IV', 'IV6 I', 'V7 I(42)']	['3 b7', '3 b7', '5 2']	['I6 V2/IV', 'I6 V2/IV', 'V7 I(42)']	['6 1']	['IV6 I']	('n05op18-5_03', 163)	('n05op18-5_03', 174)
264	D	bVI	13	10	1	10.0	0	1	1 3 5 1 3 5 6 2 5 1	['3 5 5']	['I6 V v']	[]	[]	['3 5 5']	['I6 V v']	('n05op18-5_03', 175)	('n05op18-5_03', 187)
265	D	I	99	85	27	31.8	19	8	b6 5 3 1 7 5 3 1 7 5 1 3 5 1 3 5 #1 2 7 1 4 1 4 1 b3 2 5 1 4 6 5 6 2 5 b6 #4 5 1 5 #4 4 3 2 1 3 1 7 5 1 5 1 3 1 5 1 5 1 5 2 5 1 5 1 5 1 5 1 7 1 7 1 5 3 5 1 7 2 1 5 1 2 #1 3 2 1	['b6', '3 1', '3 1', '5 #1', '2 7', '1 b3', '4 6 6 5 5', '2 5 5 5 b6 #4', '1 5 #4 4 3 2', '3 1', '5 1 7 1 7', '5 1', '7 2', '5 1 2', '#1 3 2 1']	['Ger6', 'I6 I', 'I6 I', 'v V65/ii', 'ii V65', 'I i6', 'IV V7/ii ii64 V7 I64', 'ii V7 I64 V7 bVI V65/V', 'I V V6/V V2 I6 V64', 'I6 I', 'V7 I V6 I viio', 'V I', 'V6 V43', 'V I V43', 'V6/ii I6 V43 I']	['b6', '3 1', '3 1', '1 b3', '4 6 6 5', '5 b6', '1 5 #4 4 3 2', '3 1', '5 1', '7 1', '5 1', '7 2', '1 2', '#1 3 2 1']	['Ger6', 'I6 I', 'I6 I', 'I i6', 'IV V7/ii ii64 V7', 'V7 bVI', 'I V V6/V V2 I6 V64', 'I6 I', 'V7 I', 'V6 I', 'V I', 'V6 V43', 'I V43', 'V6/ii I6 V43 I']	['5 #1', '2 7', '6 5 5', '2 5 5 5', 'b6 #4', '1 7', '1 7', '5 1']	['v V65/ii', 'ii V65', 'ii64 V7 I64', 'ii V7 I64 V7', 'bVI V65/V', 'I V6', 'I viio', 'V I']	('n05op18-5_03', 188)	('n05op18-5_04', 39)
266	A	V	145	121	55	45.5	28	27	3 2 1 7 2 5 1 b3 1 5 1 b3 1 5 1 b3 1 5 1 b3 1 5 1 5 1 5 1 #4 4 3 b3 2 1 4 #4 5 1 6 4 2 7 5 3 1 6 2 1 7 1 3 4 2 5 1 5 6 7 1 5 6 7 1 6 7 #1 2 1 2 3 4 5 6 5 1 7 6 5 4 3 2 1 7 1 4 5 1 6 5 4 3 2 1 7 3 6 2 5 1 4 5 1 3 4 5 1 3 4 5 1 7 1 5 1 7 1 5 1 5 1 5 1	['3 3 2 2 1 1 7', '1 #4 4 3 b3 2 2', '1 4 4 #4 #4 5', '6 2 1 7', '1 3', '1 5 5 5 6 7', '1 5 5 5 6 7', '1 6 7 #1 2 1 2 3 4 5 6 5 5', '5 1 7 6 5 4 3 2 1 7', '1 4 5', '1 6 5 4 3 2 1', '1 4 5', '1 3 4 5', '1 3 4 5', '5 1 7', '5 1 7']	['I6(2) I6 viio65(2) viio65 vi6(2) vi6 V6(2)', 'I viio7/V viio43 #viio7/iv viio43/bVII bVII6 viio6', 'I ii6(2) ii6 V6/V V65/V V(4)', 'vi ii iv64 V65', 'I(9) I6', 'I V7 V V7(9) vi7 viio', 'I V7 V V7(9) vi7 viio', 'I V7(9)/ii vii%7 #viio/ii ii V7(9)/IV ii%7 viio/IV IV I64 IV6 V7 V(64)', 'V I viio IV6 I64 IV I6 V43 I V65', 'I ii6 V(64)', 'I IV6 I64 IV I6 V43 I', 'V7(+2)/IV IV V(64)', 'I #viio65/ii ii6 V7(+9)', 'I #viio65/ii ii6 V7(+9)', 'V7 I V65', 'V7 I V65']	['3 3 2 2 1 1 7', '1 #4 4 3 b3 2 2', '6 2 1', '#1 2', '5 6 5 5', '5 1 7 6 5 4 3 2 1', '1 6 5 4 3 2 1', '5 1', '5 1']	['I6(2) I6 viio65(2) viio65 vi6(2) vi6 V6(2)', 'I viio7/V viio43 #viio7/iv viio43/bVII bVII6 viio6', 'vi ii iv64', '#viio/ii ii', 'I64 IV6 V7 V(64)', 'V I viio IV6 I64 IV I6 V43 I', 'I IV6 I64 IV I6 V43 I', 'V7 I', 'V7 I']	['1 4 4 #4 #4 5', '1 7', '1 3', '1 5 5 5 6 7', '1 5 5 5 6 7', '1 6 7 #1', '2 1 2 3 4 5', '1 7', '1 4 5', '1 4 5', '1 3 4 5', '1 3 4 5', '1 7', '1 7']	['I ii6(2) ii6 V6/V V65/V V(4)', 'iv64 V65', 'I(9) I6', 'I V7 V V7(9) vi7 viio', 'I V7 V V7(9) vi7 viio', 'I V7(9)/ii vii%7 #viio/ii', 'ii V7(9)/IV ii%7 viio/IV IV I64', 'I V65', 'I ii6 V(64)', 'V7(+2)/IV IV V(64)', 'I #viio65/ii ii6 V7(+9)', 'I #viio65/ii ii6 V7(+9)', 'I V65', 'I V65']	('n05op18-5_04', 40)	('n05op18-5_04', 184)
267	A	I	2	1	0	0.0	0	0	5	[]	[]	[]	[]	[]	[]	('n05op18-5_04', 185)	('n05op18-5_04', 186)
268	A	vi	10	7	0	0.0	0	0	#7 5 1 5 1 5 1	[]	[]	[]	[]	[]	[]	('n05op18-5_04', 187)	('n05op18-5_04', 196)
269	A	iii	3	3	0	0.0	0	0	1 5 1	[]	[]	[]	[]	[]	[]	('n05op18-5_04', 197)	('n05op18-5_04', 199)
270	A	IV	18	18	6	33.3	5	1	5 1 5 3 1 5 1 5 1 5 1 2 1 7 6 5 4 1	['5 1 2 1 7 6 5']	['V7 I viio6 vi6 V6 IV6 I64']	['1 2 1 7 6 5']	['I viio6 vi6 V6 IV6 I64']	['5 1']	['V7 I']	('n05op18-5_04', 200)	('n05op18-5_04', 217)
271	A	iv	8	8	7	87.5	7	0	3 2 1 7 6 5 4 3	['3 2 1 7 6 5 4']	['i6 VII6 VI6 v6 iv6(+2) i64 V2']	['3 2 1 7 6 5 4']	['i6 VII6 VI6 v6 iv6(+2) i64 V2']	[]	[]	('n05op18-5_04', 218)	('n05op18-5_04', 225)
272	A	biii	3	3	1	33.3	1	0	2 5 4	['2 5']	['V7/V V']	['2 5']	['V7/V V']	[]	[]	('n05op18-5_04', 226)	('n05op18-5_04', 228)
273	A	bIII	58	37	20	54.1	10	10	3 1 5 4 #4 5 2 5 2 5 1 4 5 3 1 6 5 4 2 1 7 6 7 1 3 #4 #5 6 5 4 2 1 7 #5 3 #4 #5	['1 5 4 4 #4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5', '1 4', '1 6 5', '4 2 1 7 6 7', '1 3 #4 #5 6 5', '4 2 1', '#5 3 #4']	['V7/IV V43/IV IV ii6 V65/V V V7 V(6) V7 V7(9) V(6) V7 V(64) V(b64) V V7 V(64) V V7 V7(9) V(64) V7 V(64) V(b64)', 'I IV', 'I vi I64', 'IV ii ii2 V65 vi7 V65', 'I V/vi V6/V V6/vi vi vi2', 'IV ii ii2', 'V65/vi V/vi V6/V']	['1 5 4', '1 6 5', '4 2 1 7', '#5 6 5', '4 2 1']	['V7/IV V43/IV IV', 'I vi I64', 'IV ii ii2 V65', 'V6/vi vi vi2', 'IV ii ii2']	['5 4 4 #4 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5', '1 4', '7 6 7', '1 3 #4 #5', '#5 3 #4']	['V43/IV IV ii6 V65/V V V7 V(6) V7 V7(9) V(6) V7 V(64) V(b64) V V7 V(64) V V7 V7(9) V(64) V7 V(64) V(b64)', 'I IV', 'V65 vi7 V65', 'I V/vi V6/V V6/vi', 'V65/vi V/vi V6/V']	('n05op18-5_04', 229)	('n05op18-5_04', 286)
274	A	i	8	8	4	50.0	0	4	1 2 3 #4 5 3 1 2	['1 2', '3 #4', '3 1']	['i II7', 'i6 V65/v', 'III i']	[]	[]	['1 2', '3 #4', '3 1']	['i II7', 'i6 V65/v', 'III i']	('n05op18-5_04', 287)	('n05op18-5_04', 294)
275	A	I	308	271	117	43.2	56	61	5 1 b7 6 b7 b6 5 b6 5 4 #4 5 4 b3 1 5 b6 5 #4 5 b3 5 1 5 1 3 1 5 1 5 1 5 2 5 2 5 1 5 1 5 1 5 1 3 5 1 7 2 1 5 1 4 3 5 4 3 #4 b7 #4 5 4 3 4 3 4 3 4 3 4 3 4 3 2 1 7 6 5 1 b3 5 1 b3 1 5 1 b3 5 1 b3 1 5 1 5 1 5 1 4 5 3 6 2 3 4 #4 5 1 6 4 2 7 5 3 1 6 4 2 4 7 1 3 4 2 5 1 5 6 7 1 3 1 5 6 7 1 6 7 #1 2 1 2 3 4 5 6 7 1 5 1 7 6 5 4 3 2 1 7 1 4 5 1 7 6 5 4 3 2 1 7 3 6 2 5 1 4 5 1 3 4 5 1 3 4 5 1 7 1 5 1 7 1 5 1 5 1 5 1 3 1 5 1 5 1 5 2 5 1 4 1 4 5 1 5 1 3 4 5 1 3 4 5 1 7 1 5 1 7 1 5 1 5 3 1 5 1 5 1 5 3 1 7 1 5 3 1 6 2 5 #4 5 #4 5 #4 5 #4 5 2 5 2 5 1 7 1 7 1 7 1 3 1 6 #4 5	['5 1 b7 6 b7 b6 5 b6 b6 5 5 4 4 #4 5 5 4', '1 5 b6 5 #4', '5 1', '7 2', '1 4', '3 5 4 3', 'b7 #4 5 4 3 4 3 4 3 4 3 4 4 3 4 4 3 3 2 2 1 1 7 7 6 6 5', '1 4', '6 2 3 4 4 #4 #4 5', '4 7', '1 3', '1 5 5 5 5 5 6 7', '1 5 6 7', '1 6 7 #1 2 1 2 3 4 5 6 7', '5 1 7 6 5 4 3 2 1 7', '1 4 5', '5 1 7 6 5 4 3 2 1', '1 4 5', '1 3 3 4', '1 3 3 4', '5 1 7', '5 1 7', '1 4', '1 3 3 4 4', '1 3 3 4', '5 1 7', '5 1 7', '3 1 7', '2 5 #4 5 #4 5 #4 5 #4', '5 1 7 1 7 1 7', '6 #4']	['V7 V7(+2)/IV V2/IV V65/bVII bVII7(+2) bVII2 bIII65 bVI(+2) bVI V(94) V(9) ii6 iio6 viio7/V V V viio43', 'viio43/V V viio2 I64 viio7/V', 'V I', 'V6 V43', 'I IV', 'I6 V43/IV IV I6', 'v6(+4) viio/V iii6 IV viio/IV IV viio/IV IV viio/IV IV viio/IV IV ii6 viio/IV IV ii6 I6(2) I6 viio6(2) viio6 I(7) IV64 viio7(4) V6 vi7 viio6/V V', 'I IV', 'V/ii ii I6 ii6(2) ii6 V6/V V65/V V(4)', 'iv V65', 'I(+2) I6', 'I V(64) V V(64) V V7(+2) vi7 viio', 'I V7(+2) vi7 viio', 'I V7(+2)/ii vii%7 #viio/ii ii V7(+2)/IV ii7 V65/IV IV I64 IV6 V65', 'V I V6 IV6 I64 IV I6 viio6 I V6', 'I ii6 V(64)', 'V7 I V6 IV6 I64 IV I6 V43 I', 'V7(+b2)/IV IV V(64)', 'I viio/IV #vii65/ii ii6', 'I viio/IV #viio65/ii ii6', 'V7 I V65', 'V7 I V65', 'V7/IV IV', 'I I6 I6 ii65 ii6', 'I I6 I6 ii65', 'V7 I viio', 'V7 I V65', 'I6 I V65', 'V7/V V V65/V V V65/V V V65/V V V65/V', 'V I V65 I V65 I V65', 'viio6/V #viio65/iii']	['5 1 b7', '6 b7 b6', '5 b6 b6 5 5 4', '#4 5 5 4', '5 b6 5', '5 1', '7 2', '1 4', '3 5 4', '#4 5 4', '3 4', '3 4', '3 4', '3 4 4', '3 4 4 3 3 2 2 1 1 7 7 6 6 5', '#1 2', '5 1 7 6 5 4 3 2 1', '5 1 7 6 5 4 3 2 1', '5 1', '5 1', '5 1', '5 1', '3 1', '2 5', '#4 5', '#4 5', '#4 5', '5 1', '7 1', '7 1']	['V7 V7(+2)/IV V2/IV', 'V65/bVII bVII7(+2) bVII2', 'bIII65 bVI(+2) bVI V(94) V(9) ii6', 'viio7/V V V viio43', 'V viio2 I64', 'V I', 'V6 V43', 'I IV', 'I6 V43/IV IV', 'viio/V iii6 IV', 'viio/IV IV', 'viio/IV IV', 'viio/IV IV', 'viio/IV IV ii6', 'viio/IV IV ii6 I6(2) I6 viio6(2) viio6 I(7) IV64 viio7(4) V6 vi7 viio6/V V', '#viio/ii ii', 'V I V6 IV6 I64 IV I6 viio6 I', 'V7 I V6 IV6 I64 IV I6 V43 I', 'V7 I', 'V7 I', 'V7 I', 'V7 I', 'I6 I', 'V7/V V', 'V65/V V', 'V65/V V', 'V65/V V', 'V I', 'V65 I', 'V65 I']	['b7 6', 'b6 5 b6', '5 4 4 #4 5', '1 5', '5 #4', '4 3', 'b7 #4', '4 3', '4 3', '4 3', '4 3 4', '4 3 4', '1 4', '6 2 3 4 4 #4 #4 5', '4 7', '1 3', '1 5 5 5 5 5 6 7', '1 5 6 7', '1 6 7 #1', '2 1 2 3 4 5 6 7', '1 7', '1 4 5', '1 4 5', '1 3 3 4', '1 3 3 4', '1 7', '1 7', '1 4', '1 3 3 4 4', '1 3 3 4', '1 7', '1 7', '1 7', '5 #4', '5 #4', '5 #4', '5 #4', '1 7', '1 7', '1 7', '6 #4']	['V2/IV V65/bVII', 'bVII2 bIII65 bVI(+2)', 'V(9) ii6 iio6 viio7/V V', 'viio43/V V', 'I64 viio7/V', 'IV I6', 'v6(+4) viio/V', 'IV viio/IV', 'IV viio/IV', 'IV viio/IV', 'IV viio/IV IV', 'ii6 viio/IV IV', 'I IV', 'V/ii ii I6 ii6(2) ii6 V6/V V65/V V(4)', 'iv V65', 'I(+2) I6', 'I V(64) V V(64) V V7(+2) vi7 viio', 'I V7(+2) vi7 viio', 'I V7(+2)/ii vii%7 #viio/ii', 'ii V7(+2)/IV ii7 V65/IV IV I64 IV6 V65', 'I V6', 'I ii6 V(64)', 'V7(+b2)/IV IV V(64)', 'I viio/IV #vii65/ii ii6', 'I viio/IV #viio65/ii ii6', 'I V65', 'I V65', 'V7/IV IV', 'I I6 I6 ii65 ii6', 'I I6 I6 ii65', 'I viio', 'I V65', 'I V65', 'V V65/V', 'V V65/V', 'V V65/V', 'V V65/V', 'I V65', 'I V65', 'I V65', 'viio6/V #viio65/iii']	('n05op18-5_04', 295)	('n06op18-6_01', 35)
276	Bb	II	25	20	3	15.0	2	1	2 5 1 4 3 2 7 5 2 5 7 1 5 1 5 1 5 1 5 1	['1 4 3', '5 7']	['I V2 I6', 'I64 V65']	['1 4 3']	['I V2 I6']	['5 7']	['I64 V65']	('n06op18-6_01', 36)	('n06op18-6_01', 60)
277	Bb	V	7	7	4	57.1	2	2	5 1 7 1 7 1 5	['5 1 7 1 7']	['V I V65 I V65']	['5 1', '7 1']	['V I', 'V65 I']	['1 7', '1 7']	['I V65', 'I V65']	('n06op18-6_01', 61)	('n06op18-6_01', 67)
278	Bb	v	21	20	16	80.0	9	7	1 2 1 2 1 5 1 7 6 7 6 5 6 4 5 4 3 4 5 4	['1 2 1 2', '5 1 7 6 7 6 5', '6 4 5 4 3 4 5']	['i #viio6 i #viio6', 'V7 i V2/iv iv6 III64 V2/III III6', 'VI bII6 V(64) V2 i6 iio6 i64']	['1 2', '1 2', '5 1 7', '6 7 6', '4 5 4', '4 5']	['i #viio6', 'i #viio6', 'V7 i V2/iv', 'iv6 III64 V2/III', 'bII6 V(64) V2', 'iio6 i64']	['1', '2 1', '7 6', '6 5', '6 4', '4 3 4']	['i', '#viio6 i', 'V2/iv iv6', 'V2/III III6', 'VI bII6', 'V2 i6 iio6']	('n06op18-6_01', 68)	('n06op18-6_01', 88)
279	Bb	V	55	53	21	39.6	6	15	3 4 5 4 3 7 1 6 4 5 3 7 1 7 6 #5 6 3 4 #1 2 #5 6 4 #4 5 1 2 5 2 5 1 3 4 3 1 2 3 1 5 1 5 1 5 3 5 1 5 3 5 1 5 1	['3 4 5 4', '3 7', '6 4', '3 7 1 7 6 #5', '6 3', '4 #1', '2 #5', '6 4 #4 5', '5 1', '1 3 4', '3 1 2']	['I6 ii6 V(64) V2', 'I6 V65', 'vi ii6', 'I6 V65 I V43/vi vi V65/vi', 'vi V65/IV', 'IV V65/II', 'V/V #viio7/vi', 'vi ii6 viio7/V V(64)', 'V7 I', 'I I6 V2', 'I6 I V43']	['4 5 4', '7 1 7 6', '3 4']	['ii6 V(64) V2', 'V65 I V43/vi vi', 'I6 V2']	['3 4', '3 7', '6 4', '3 7', '6 #5', '6 3', '4 #1', '2 #5', '6 4 #4 5', '5 1', '1 3', '3 1 2']	['I6 ii6', 'I6 V65', 'vi ii6', 'I6 V65', 'vi V65/vi', 'vi V65/IV', 'IV V65/II', 'V/V #viio7/vi', 'vi ii6 viio7/V V(64)', 'V7 I', 'I I6', 'I6 I V43']	('n06op18-6_01', 89)	('n06op18-6_01', 143)
280	Bb	III	2	2	1	50.0	1	0	2 1	['2']	['V43']	['2']	['V43']	[]	[]	('n06op18-6_01', 144)	('n06op18-6_01', 145)
281	Bb	vi	8	8	2	25.0	2	0	4 3 #7 3 1 #7 3 1	['4', '3 1']	['#viio43', 'i6 i']	['4', '3 1']	['#viio43', 'i6 i']	[]	[]	('n06op18-6_01', 146)	('n06op18-6_01', 153)
282	Bb	V	12	12	2	16.7	0	2	2 7 1 5 2 7 3 1 2 7 b3 1	['2 7', '3 1']	['V43 V65', 'I6 I']	[]	[]	['2 7', '3 1']	['V43 V65', 'I6 I']	('n06op18-6_01', 154)	('n06op18-6_01', 165)
283	Bb	IV	11	11	2	18.2	0	2	2 7 1 5 7 3 1 2 7 b3 1	['2 7', '3 1']	['V43 V65', 'I6 I']	[]	[]	['2 7', '3 1']	['V43 V65', 'I6 I']	('n06op18-6_01', 166)	('n06op18-6_01', 176)
284	Bb	bIII	8	6	0	0.0	0	0	5 3 1 4 2 7	[]	[]	[]	[]	[]	[]	('n06op18-6_01', 177)	('n06op18-6_01', 184)
285	Bb	i	5	5	2	40.0	0	2	2 #7 1 2 5	['2 #7 1']	['V43 V65 i']	[]	[]	['2 #7 1']	['V43 V65 i']	('n06op18-6_01', 185)	('n06op18-6_01', 189)
286	Bb	V	9	7	0	0.0	0	0	1 5 1 5 1 5 1	[]	[]	[]	[]	[]	[]	('n06op18-6_01', 190)	('n06op18-6_01', 198)
287	Bb	I	52	46	19	41.3	10	9	2 4 2 4 2 5 7 2 7 5 1 7 4 1 7 2 5 1 5 3 1 7 1 5 3 6 2 5 #4 5 #4 5 #4 5 #4 5 2 5 #4 5 2 3 4 3 4 3	['5 1 7', '4 1 7', '3 1 7', '2 5 #4 5 #4 5 #4 5 #4', '2 5 #4', '5 2 3 4 3 4 3']	['V vii%7(42) vii%7', 'vii%43 vii%7(42) vii%7', 'I6 I V65', 'V7/V V V65/V V V65/V V V65/V V V6/V', 'V/V V V6/V', 'V V43 I6 V2 I6 V2 I6']	['5 1 7', '4 1 7', '3 1', '2 5', '#4 5', '#4 5', '#4 5', '2 5', '3 4', '3 4 3']	['V vii%7(42) vii%7', 'vii%43 vii%7(42) vii%7', 'I6 I', 'V7/V V', 'V65/V V', 'V65/V V', 'V65/V V', 'V/V V', 'I6 V2', 'I6 V2 I6']	['1 7', '5 #4', '5 #4', '5 #4', '5 #4', '5 #4', '5 2 3', '4 3']	['I V65', 'V V65/V', 'V V65/V', 'V V65/V', 'V V6/V', 'V V6/V', 'V V43 I6', 'V2 I6']	('n06op18-6_01', 199)	('n06op18-6_01', 251)
288	Bb	IV	18	18	11	61.1	5	6	1 2 1 2 1 2 1 2 1 2 1 5 1 4 5 1 5 1	['1 2 1 2 1 2 1 2 1 2', '1 4']	['I viio6 I viio6 I viio6 I viio6 I viio6', 'I ii6']	['1 2', '1 2', '1 2', '1 2', '1 2']	['I viio6', 'I viio6', 'I viio6', 'I viio6', 'I viio6']	['1', '2 1', '2 1', '2 1', '2 1', '1 4']	['I', 'viio6 I', 'viio6 I', 'viio6 I', 'viio6 I', 'I ii6']	('n06op18-6_01', 252)	('n06op18-6_01', 269)
289	Bb	I	29	25	10	40.0	5	5	b6 7 1 7 #4 2 5 2 5 #4 5 #4 5 2 5 2 5 2 5 1 7 1 7 1 5	['b6 7 1', '2 5 #4 5 #4', '5 1 7 1 7']	['Ger6 V6 V2/V', 'V64 V V65/V V V65/V', 'V I V65 I V65']	['7 1', '2 5', '#4 5', '5 1', '7 1']	['V6 V2/V', 'V64 V', 'V65/V V', 'V I', 'V65 I']	['b6 7', '5 #4', '5 #4', '1 7', '1 7']	['Ger6 V6', 'V V65/V', 'V V65/V', 'I V65', 'I V65']	('n06op18-6_01', 270)	('n06op18-6_01', 298)
290	Bb	i	23	21	15	71.4	9	6	1 2 1 2 1 5 1 7 6 4 7 6 5 6 4 5 4 3 4 5 4	['1 2 1 2', '5 1 7', '4 7 6 5', '6 4 4 5 4 3 4 5']	['i #viio6 i #viio6', 'V7 i V2/iv', 'iv III64 V2/III III6', 'VI iio6 bII6 V(64) V2 i6 bII6 V(64)']	['1 2', '1 2', '5 1 7', '4 7 6', '4 5 4', '4 5']	['i #viio6', 'i #viio6', 'V7 i V2/iv', 'iv III64 V2/III', 'bII6 V(64) V2', 'bII6 V(64)']	['1', '2 1', '6 5', '6 4 4', '4 3 4']	['i', '#viio6 i', 'V2/III III6', 'VI iio6 bII6', 'V2 i6 bII6']	('n06op18-6_01', 299)	('n06op18-6_01', 321)
